lat,lon,sst,qual_sst
23.633144,35.854168,25.31,0.0
23.633144,35.854168,25.275,0.0
23.591413,35.979168,25.185,0.0
23.591413,35.979168,25.035,0.0
23.591413,35.979168,24.15,0.0
23.591413,35.979168,24.545,0.0
23.591413,35.979168,24.095,0.0
23.591413,35.979168,24.045,0.0
23.591413,35.979168,25.414999,0.0
23.591413,35.979168,25.414999,0.0
23.591413,35.979168,25.5,0.0
23.591413,35.979168,24.234999,0.0
23.591413,35.979168,24.285,0.0
23.591413,35.979168,24.34,0.0
23.591413,36.479168,24.289999,0.0
23.591413,36.479168,24.22,0.0
23.591413,36.479168,24.21,0.0
23.591413,36.479168,24.115,0.0
23.591413,36.479168,23.99,0.0
23.591413,36.479168,24.01,0.0
23.591413,36.479168,24.045,0.0
23.591413,36.479168,25.48,0.0
23.591413,36.479168,24.055,0.0
23.591413,36.479168,24.09,0.0
23.591413,36.479168,24.1,0.0
23.591413,36.479168,24.085,0.0
23.633144,37.395832,24.064999,0.0
23.633144,37.395832,24.055,0.0
23.633144,37.395832,23.994999,0.0
23.633144,37.395832,24.195,0.0
23.633144,37.395832,24.369999,0.0
23.633144,37.395832,24.51,0.0
23.633144,37.395832,24.67,0.0
23.633144,37.395832,24.789999,0.0
23.633144,37.395832,25.43,0.0
23.633144,37.395832,25.42,0.0
23.633144,37.395832,24.789999,0.0
23.633144,37.395832,25.135,0.0
23.633144,37.854168,24.945,0.0
23.633144,37.854168,24.939999,0.0
23.633144,37.854168,24.945,0.0
23.633144,37.854168,24.875,0.0
23.633144,37.854168,24.68,0.0
23.633144,37.854168,24.574999,0.0
23.633144,37.854168,24.519999,0.0
23.633144,37.854168,24.535,0.0
23.633144,37.854168,24.5,0.0
23.633144,37.854168,24.619999,0.0
23.633144,37.854168,24.855,0.0
23.633144,37.854168,25.045,0.0
23.633144,38.354168,25.234999,0.0
23.633144,38.354168,25.31,0.0
23.633144,38.354168,25.289999,0.0
23.633144,38.354168,25.24,0.0
23.633144,38.354168,25.154999,0.0
23.633144,38.354168,25.045,0.0
23.633144,38.354168,24.994999,0.0
23.633144,38.354168,24.855,0.0
23.633144,38.354168,24.82,0.0
23.633144,38.354168,24.914999,0.0
23.633144,38.354168,24.96,0.0
23.633144,38.354168,25.06,0.0
23.424494,37.145832,25.23,0.0
23.424494,37.145832,25.31,0.0
23.424494,37.145832,24.119999,0.0
23.424494,37.145832,24.055,0.0
23.424494,37.145832,24.05,0.0
23.424494,37.145832,25.484999,0.0
23.424494,37.145832,25.414999,0.0
23.424494,37.145832,25.425,0.0
23.424494,37.145832,25.425,0.0
23.424494,37.145832,25.39,0.0
23.424494,37.145832,25.359999,0.0
23.424494,37.145832,25.394999,0.0
23.424494,36.979168,25.385,0.0
23.424494,36.979168,25.35,0.0
23.424494,36.979168,25.38,0.0
23.424494,36.979168,25.355,0.0
23.424494,36.979168,25.4,0.0
23.424494,36.979168,25.465,0.0
23.424494,36.979168,25.529999,0.0
23.424494,36.979168,25.369999,0.0
23.424494,36.979168,25.574999,0.0
23.424494,36.979168,25.49,0.0
23.424494,36.979168,25.58,0.0
23.424494,36.979168,23.949999,0.0
23.424494,38.145832,23.949999,0.0
23.424494,38.145832,24.244999,0.0
23.424494,38.145832,24.3,0.0
23.424494,38.145832,24.269999,0.0
23.424494,38.145832,24.225,0.0
23.424494,38.145832,24.215,0.0
23.424494,38.145832,24.185,0.0
23.424494,38.145832,24.135,0.0
23.424494,38.145832,25.404999,0.0
23.424494,38.145832,25.375,0.0
23.424494,38.145832,24.119999,0.0
23.424494,38.145832,24.494999,0.0
23.424494,35.979168,24.005,0.0
23.424494,35.979168,23.96,0.0
23.424494,35.979168,23.88,0.0
23.424494,35.979168,24.0,0.0
23.424494,35.979168,23.955,0.0
23.424494,35.979168,24.019999,0.0
23.424494,35.979168,24.064999,0.0
23.424494,35.979168,24.06,0.0
23.424494,35.979168,24.09,0.0
23.424494,35.979168,24.1,0.0
23.424494,35.979168,24.144999,0.0
23.424494,35.979168,24.335,0.0
23.424494,36.479168,24.644999,0.0
23.424494,36.479168,25.34,0.0
23.424494,36.479168,24.72,0.0
23.424494,36.479168,24.939999,0.0
23.424494,36.479168,25.074999,0.0
23.424494,36.479168,25.019999,0.0
23.424494,36.479168,24.92,0.0
23.424494,36.479168,24.81,0.0
23.424494,36.479168,24.81,0.0
23.424494,36.479168,24.885,0.0
23.424494,36.479168,25.01,0.0
23.424494,36.479168,25.175,0.0
23.424494,35.645832,25.26,0.0
23.424494,35.645832,25.324999,0.0
23.424494,35.645832,24.095,0.0
23.424494,35.645832,24.039999,0.0
23.424494,35.645832,24.105,0.0
23.424494,35.645832,25.55,0.0
23.424494,35.645832,25.359999,0.0
23.424494,35.645832,25.34,0.0
23.424494,35.645832,25.199999,0.0
23.424494,35.645832,25.189999,0.0
23.424494,35.645832,25.189999,0.0
23.424494,35.645832,25.234999,0.0
23.382765,37.145832,25.35,0.0
23.382765,37.145832,25.505,0.0
23.382765,37.145832,25.539999,0.0
23.382765,37.145832,25.525,0.0
23.382765,37.145832,25.58,0.0
23.382765,37.145832,25.58,0.0
23.382765,37.145832,23.949999,0.0
23.382765,37.145832,25.425,0.0
23.382765,37.145832,24.185,0.0
23.382765,37.145832,24.205,0.0
23.382765,37.145832,24.225,0.0
23.382765,37.145832,24.185,0.0
23.382765,37.645832,24.164999,0.0
23.382765,37.645832,24.15,0.0
23.382765,37.645832,24.15,0.0
23.382765,37.645832,24.109999,0.0
23.382765,37.645832,24.074999,0.0
23.382765,37.645832,24.045,0.0
23.382765,37.645832,24.05,0.0
23.382765,37.645832,24.1,0.0
23.382765,37.645832,25.32,0.0
23.382765,37.645832,25.439999,0.0
23.382765,37.645832,24.015,0.0
23.382765,37.645832,25.105,0.0
23.424494,38.479168,24.015,0.0
23.424494,38.479168,23.994999,0.0
23.424494,38.479168,24.0,0.0
23.424494,38.479168,24.029999,0.0
23.424494,38.479168,24.019999,0.0
23.424494,38.479168,23.97,0.0
23.424494,38.479168,24.039999,0.0
23.424494,38.479168,24.265,0.0
23.424494,38.479168,24.525,0.0
23.424494,38.479168,24.84,0.0
23.424494,38.479168,24.994999,0.0
23.424494,38.479168,25.16,0.0
23.382765,36.5625,24.96,0.0
23.382765,36.5625,25.414999,0.0
23.382765,36.5625,24.82,0.0
23.382765,36.5625,24.725,0.0
23.382765,36.5625,24.74,0.0
23.382765,36.5625,24.795,0.0
23.382765,36.5625,24.92,0.0
23.382765,36.5625,25.15,0.0
23.382765,36.5625,25.3,0.0
23.382765,36.5625,25.289999,0.0
23.382765,36.5625,25.34,0.0
23.382765,36.5625,25.359999,0.0
23.382765,36.479168,25.369999,0.0
23.382765,36.479168,25.394999,0.0
23.382765,36.479168,23.055,0.0
23.382765,36.479168,23.1,0.0
23.382765,36.479168,26.47,0.0
23.382765,36.479168,19.25,0.0
23.382765,36.479168,18.05,0.0
23.382765,36.479168,18.539999,0.0
23.382765,36.479168,18.46,0.0
23.382765,36.479168,18.315,0.0
23.382765,36.479168,18.22,0.0
23.382765,36.479168,18.22,0.0
23.507954,37.895832,18.125,0.0
23.507954,37.895832,18.195,0.0
23.507954,37.895832,18.289999,0.0
23.507954,37.895832,18.365,0.0
23.507954,37.895832,18.42,0.0
23.507954,37.895832,18.494999,0.0
23.507954,37.895832,18.59,0.0
23.507954,37.895832,18.699999,0.0
23.507954,37.895832,18.645,0.0
23.507954,37.895832,18.645,0.0
23.507954,37.895832,18.625,0.0
23.507954,37.895832,18.68,0.0
23.466225,35.479168,18.744999,0.0
23.466225,35.479168,18.67,0.0
23.466225,35.479168,18.539999,0.0
23.466225,35.479168,18.295,0.0
23.466225,35.479168,18.25,0.0
23.466225,35.479168,18.1,0.0
23.466225,35.479168,17.99,0.0
23.466225,35.479168,18.285,0.0
23.466225,35.479168,19.025,0.0
23.466225,35.479168,18.685,0.0
23.466225,35.479168,18.755,0.0
23.466225,35.479168,18.73,0.0
23.466225,35.979168,19.289999,0.0
23.466225,35.979168,18.91,0.0
23.466225,35.979168,18.97,0.0
23.466225,35.979168,18.845,0.0
23.466225,35.979168,18.885,0.0
23.466225,35.979168,18.9,0.0
23.466225,35.979168,19.015,0.0
23.466225,35.979168,19.205,0.0
23.466225,35.979168,19.335,0.0
23.466225,35.979168,19.31,0.0
23.466225,35.979168,19.31,0.0
23.466225,35.979168,19.395,0.0
23.507954,36.729168,19.38,0.0
23.507954,36.729168,19.17,0.0
23.507954,36.729168,18.734999,0.0
23.507954,36.729168,19.01,0.0
23.507954,36.729168,18.855,0.0
23.507954,36.729168,18.845,0.0
23.507954,36.729168,18.845,0.0
23.507954,36.729168,22.145,0.0
23.507954,36.729168,22.08,0.0
23.507954,36.729168,20.385,0.0
23.507954,36.729168,20.385,0.0
23.507954,36.729168,18.97,0.0
23.507954,37.229168,19.1,0.0
23.507954,37.229168,19.175,0.0
23.507954,37.229168,18.734999,0.0
23.507954,37.229168,18.939999,0.0
23.507954,37.229168,18.88,0.0
23.507954,37.229168,18.885,0.0
23.507954,37.229168,19.25,0.0
23.507954,37.229168,19.119999,0.0
23.507954,37.229168,19.145,0.0
23.507954,37.229168,19.175,0.0
23.507954,37.229168,19.205,0.0
23.507954,37.229168,19.22,0.0
23.466225,37.520832,19.199999,0.0
23.466225,37.520832,19.185,0.0
23.466225,37.520832,19.25,0.0
23.466225,37.520832,19.26,0.0
23.466225,37.520832,19.265,0.0
23.466225,37.520832,19.26,0.0
23.466225,37.520832,19.255,0.0
23.466225,37.520832,19.164999,0.0
23.466225,37.520832,19.195,0.0
23.466225,37.520832,19.164999,0.0
23.466225,37.520832,19.175,0.0
23.466225,37.520832,19.18,0.0
23.466225,37.354168,19.175,0.0
23.466225,37.354168,19.15,0.0
23.466225,37.354168,19.16,0.0
23.466225,37.354168,19.305,0.0
23.466225,37.354168,19.275,0.0
23.466225,37.354168,19.31,0.0
23.466225,37.354168,19.355,0.0
23.466225,37.354168,19.395,0.0
23.466225,37.354168,19.404999,0.0
23.466225,37.354168,19.07,0.0
23.466225,37.354168,19.215,0.0
23.466225,37.354168,18.875,0.0
23.466225,38.520832,19.539999,0.0
23.466225,38.520832,18.895,0.0
23.466225,38.520832,18.99,0.0
23.466225,38.520832,19.035,0.0
23.466225,38.520832,19.164999,0.0
23.466225,38.520832,19.135,0.0
23.466225,38.520832,19.074999,0.0
23.466225,38.520832,19.1,0.0
23.466225,38.520832,19.18,0.0
23.466225,38.520832,19.285,0.0
23.466225,38.520832,19.385,0.0
23.466225,38.520832,19.51,0.0
23.466225,36.354168,19.515,0.0
23.466225,36.354168,19.539999,0.0
23.466225,36.354168,19.265,0.0
23.466225,36.354168,19.529999,0.0
23.466225,36.354168,19.555,0.0
23.466225,36.354168,19.55,0.0
23.466225,36.354168,19.574999,0.0
23.466225,36.354168,19.525,0.0
23.466225,36.354168,19.494999,0.0
23.466225,36.354168,19.465,0.0
23.466225,36.354168,19.41,0.0
23.466225,36.354168,19.359999,0.0
23.466225,36.854168,19.285,0.0
23.466225,36.854168,19.279999,0.0
23.466225,36.854168,19.31,0.0
23.466225,36.854168,18.91,0.0
23.466225,36.854168,18.975,0.0
23.466225,36.854168,19.029999,0.0
23.466225,36.854168,18.994999,0.0
23.466225,36.854168,19.345,0.0
23.466225,36.854168,19.435,0.0
23.466225,36.854168,19.395,0.0
23.466225,36.854168,19.314999,0.0
23.466225,36.854168,19.199999,0.0
23.090654,38.229168,19.095,0.0
23.090654,38.229168,19.045,0.0
23.090654,38.229168,19.164999,0.0
23.090654,38.229168,18.76,0.0
23.090654,38.229168,18.76,0.0
23.090654,38.229168,18.755,0.0
23.090654,38.229168,18.845,0.0
23.090654,38.229168,18.83,0.0
23.090654,38.229168,19.31,0.0
23.090654,38.229168,18.83,0.0
23.090654,38.229168,18.855,0.0
23.090654,38.229168,18.535,0.0
31.645296,32.6875,18.525,0.0
31.645296,32.6875,18.47,0.0
31.645296,32.6875,18.539999,0.0
31.645296,32.6875,18.574999,0.0
31.645296,32.6875,18.645,0.0
31.645296,32.6875,18.73,0.0
31.645296,32.6875,18.83,0.0
31.645296,32.6875,18.76,0.0
31.645296,32.6875,18.705,0.0
31.645296,32.6875,19.314999,0.0
31.645296,32.6875,19.314999,0.0
31.645296,32.6875,18.96,0.0
31.645296,33.1875,19.23,0.0
31.645296,33.1875,19.255,0.0
31.645296,33.1875,19.285,0.0
31.645296,33.1875,19.234999,0.0
31.645296,33.1875,19.045,0.0
31.645296,33.1875,18.765,0.0
31.645296,33.1875,18.81,0.0
31.645296,33.1875,18.82,0.0
31.645296,33.1875,18.91,0.0
31.645296,33.1875,19.06,0.0
31.645296,33.1875,19.14,0.0
31.645296,33.1875,19.15,0.0
31.687025,33.229168,19.189999,0.0
31.687025,33.229168,19.244999,0.0
31.687025,33.229168,19.23,0.0
31.687025,33.229168,19.125,0.0
31.687025,33.229168,18.945,0.0
31.687025,33.229168,18.859999,0.0
31.687025,33.229168,18.925,0.0
31.687025,33.229168,18.935,0.0
31.687025,33.229168,18.975,0.0
31.687025,33.229168,18.984999,0.0
31.687025,33.229168,19.015,0.0
31.687025,33.229168,19.02,0.0
31.687025,33.770832,18.91,0.0
31.687025,33.770832,18.775,0.0
31.687025,33.770832,18.895,0.0
31.687025,33.770832,18.869999,0.0
31.687025,33.770832,18.914999,0.0
31.687025,33.770832,19.029999,0.0
31.687025,33.770832,19.225,0.0
31.687025,33.770832,19.574999,0.0
31.687025,33.770832,19.52,0.0
31.687025,33.770832,19.525,0.0
31.687025,33.770832,19.564999,0.0
31.687025,33.770832,19.585,0.0
31.687025,34.229168,19.564999,0.0
31.687025,34.229168,19.55,0.0
31.687025,34.229168,19.455,0.0
31.687025,34.229168,19.335,0.0
31.687025,34.229168,19.275,0.0
31.687025,34.229168,19.265,0.0
31.687025,34.229168,19.27,0.0
31.687025,34.229168,18.975,0.0
31.687025,34.229168,19.705,0.0
31.687025,34.229168,18.865,0.0
31.687025,34.229168,18.925,0.0
31.687025,34.229168,18.939999,0.0
31.603565,33.229168,18.965,0.0
31.603565,33.229168,19.08,0.0
31.603565,33.229168,19.185,0.0
31.603565,33.229168,19.289999,0.0
31.603565,33.229168,19.255,0.0
31.603565,33.229168,19.24,0.0
31.603565,33.229168,19.225,0.0
31.603565,33.229168,19.215,0.0
31.603565,33.229168,19.189999,0.0
31.603565,33.229168,19.664999,0.0
31.603565,33.229168,19.725,0.0
31.603565,33.229168,18.84,0.0
31.603565,33.729168,19.27,0.0
31.603565,33.729168,18.82,0.0
31.603565,33.729168,18.859999,0.0
31.603565,33.729168,18.9,0.0
31.603565,33.729168,18.81,0.0
31.603565,33.729168,18.785,0.0
31.603565,33.729168,18.63,0.0
31.603565,33.729168,18.555,0.0
31.603565,33.729168,18.545,0.0
31.603565,33.729168,18.52,0.0
31.603565,33.729168,18.5,0.0
31.603565,33.729168,18.615,0.0
31.603565,32.895832,19.08,0.0
31.603565,32.895832,19.314999,0.0
31.603565,32.895832,19.65,0.0
31.603565,32.895832,19.305,0.0
31.603565,32.895832,19.285,0.0
31.603565,32.895832,19.255,0.0
31.603565,32.895832,19.475,0.0
31.603565,32.895832,19.49,0.0
31.603565,32.895832,19.539999,0.0
31.603565,32.895832,19.545,0.0
31.603565,32.895832,19.51,0.0
31.603565,32.895832,19.545,0.0
31.645296,34.020832,19.455,0.0
31.645296,34.020832,19.505,0.0
31.645296,34.020832,19.56,0.0
31.645296,34.020832,19.23,0.0
31.645296,34.020832,18.99,0.0
31.645296,34.020832,18.9,0.0
31.645296,34.020832,17.96,0.0
31.645296,34.020832,18.074999,0.0
31.645296,34.020832,17.994999,0.0
31.645296,34.020832,18.015,0.0
31.645296,34.020832,18.175,0.0
31.645296,34.020832,18.205,0.0
31.603565,30.145834,18.164999,0.0
31.603565,30.145834,17.965,0.0
31.603565,30.145834,18.01,0.0
31.603565,30.145834,18.09,0.0
31.603565,30.145834,18.199999,0.0
31.603565,30.145834,18.275,0.0
31.603565,30.145834,18.225,0.0
31.603565,30.145834,18.085,0.0
31.603565,30.145834,17.975,0.0
31.603565,30.145834,18.515,0.0
31.603565,30.145834,18.77,0.0
31.603565,30.145834,18.869999,0.0
31.770485,33.8125,18.859999,0.0
31.770485,33.8125,18.83,0.0
31.770485,33.8125,18.865,0.0
31.770485,33.8125,19.015,0.0
31.770485,33.8125,18.97,0.0
31.770485,33.8125,18.914999,0.0
31.770485,33.8125,18.89,0.0
31.770485,33.8125,18.939999,0.0
31.770485,33.8125,19.125,0.0
31.770485,33.8125,18.07,0.0
31.770485,33.8125,17.945,0.0
31.770485,33.8125,19.425,0.0
31.770485,34.395832,17.619999,0.0
31.770485,34.395832,19.005,0.0
31.770485,34.395832,18.984999,0.0
31.770485,34.395832,18.984999,0.0
31.770485,34.395832,18.824999,0.0
31.770485,34.395832,18.824999,0.0
31.770485,34.395832,18.555,0.0
31.770485,34.395832,18.555,0.0
31.770485,34.395832,18.414999,0.0
31.770485,34.395832,18.59,0.0
31.770485,34.395832,18.625,0.0
31.770485,34.395832,18.46,0.0
31.728756,32.4375,18.6,0.0
31.728756,32.4375,17.789999,0.0
31.728756,32.4375,17.935,0.0
31.728756,32.4375,17.71,0.0
31.728756,32.4375,17.595,0.0
31.728756,32.4375,17.46,0.0
31.728756,32.4375,17.535,0.0
31.728756,32.4375,17.285,0.0
31.728756,32.4375,17.59,0.0
31.728756,32.4375,17.66,0.0
31.728756,32.4375,17.695,0.0
31.728756,32.4375,17.775,0.0
31.770485,32.645832,17.48,0.0
31.770485,32.645832,17.654999,0.0
31.770485,32.645832,17.85,0.0
31.770485,32.645832,19.26,0.0
31.770485,32.645832,19.46,0.0
31.770485,32.645832,18.97,0.0
31.770485,32.645832,18.585,0.0
31.770485,32.645832,19.23,0.0
31.770485,32.645832,19.38,0.0
31.770485,32.645832,19.445,0.0
31.770485,32.645832,19.435,0.0
31.770485,32.645832,19.42,0.0
31.770485,33.145832,19.435,0.0
31.770485,33.145832,19.425,0.0
31.770485,33.145832,19.234999,0.0
31.770485,33.145832,19.115,0.0
31.770485,33.145832,18.82,0.0
31.770485,33.145832,18.395,0.0
31.770485,33.145832,18.06,0.0
31.770485,33.145832,23.189999,0.0
31.770485,33.145832,19.345,0.0
31.770485,33.145832,23.21,0.0
31.770485,33.145832,23.055,0.0
31.770485,33.145832,23.09,0.0
31.728756,32.645832,23.105,0.0
31.728756,32.645832,21.715,0.0
31.728756,32.645832,18.835,0.0
31.728756,32.645832,18.875,0.0
31.728756,32.645832,18.895,0.0
31.728756,32.645832,18.885,0.0
31.728756,32.645832,18.949999,0.0
31.728756,32.645832,18.475,0.0
31.728756,32.645832,18.635,0.0
31.728756,32.645832,19.3,0.0
31.728756,32.645832,19.43,0.0
31.728756,32.645832,19.475,0.0
31.687025,30.020834,19.385,0.0
31.687025,30.020834,19.494999,0.0
31.687025,30.020834,19.51,0.0
31.687025,30.020834,19.5,0.0
31.687025,30.020834,19.49,0.0
31.687025,30.020834,19.51,0.0
31.687025,30.020834,19.484999,0.0
31.687025,30.020834,19.404999,0.0
31.687025,30.020834,19.275,0.0
31.687025,30.020834,19.16,0.0
31.687025,30.020834,19.189999,0.0
31.687025,30.020834,19.33,0.0
31.687025,32.729168,19.41,0.0
31.687025,32.729168,19.33,0.0
31.687025,32.729168,19.47,0.0
31.687025,32.729168,19.295,0.0
31.687025,32.729168,19.275,0.0
31.687025,32.729168,19.27,0.0
31.687025,32.729168,19.359999,0.0
31.687025,32.729168,19.425,0.0
31.687025,32.729168,19.475,0.0
31.687025,32.729168,19.484999,0.0
31.687025,32.729168,19.435,0.0
31.687025,32.729168,19.369999,0.0
31.728756,32.770832,19.47,0.0
31.728756,32.770832,19.505,0.0
31.728756,32.770832,19.48,0.0
31.728756,32.770832,18.965,0.0
31.728756,32.770832,20.904999,0.0
31.728756,32.770832,18.875,0.0
31.728756,32.770832,18.42,0.0
31.728756,32.770832,18.025,0.0
31.728756,32.770832,18.074999,0.0
31.728756,32.770832,18.145,0.0
31.728756,32.770832,18.315,0.0
31.728756,32.770832,18.414999,0.0
31.728756,33.3125,18.31,0.0
31.728756,33.3125,18.34,0.0
31.728756,33.3125,18.4,0.0
31.728756,33.3125,18.404999,0.0
31.728756,33.3125,18.505,0.0
31.728756,33.3125,18.645,0.0
31.728756,33.3125,18.505,0.0
31.728756,33.3125,18.24,0.0
31.728756,33.3125,17.914999,0.0
31.728756,33.3125,18.109999,0.0
31.728756,33.3125,18.105,0.0
31.728756,33.3125,18.39,0.0
31.728756,33.770832,18.635,0.0
31.728756,33.770832,18.73,0.0
31.728756,33.770832,18.449999,0.0
31.728756,33.770832,18.244999,0.0
31.728756,33.770832,18.18,0.0
31.728756,33.770832,18.525,0.0
31.728756,33.770832,18.555,0.0
31.728756,33.770832,18.8,0.0
31.728756,33.770832,19.119999,0.0
31.728756,33.770832,17.965,0.0
31.728756,33.770832,17.859999,0.0
31.728756,33.770832,18.975,0.0
31.353186,33.9375,18.46,0.0
31.353186,33.9375,18.89,0.0
31.353186,33.9375,18.845,0.0
31.353186,33.9375,23.09,0.0
31.353186,33.9375,22.15,0.0
31.353186,33.9375,22.08,0.0
31.353186,33.9375,20.385,0.0
31.353186,33.9375,20.385,0.0
31.353186,33.9375,19.095,0.0
31.353186,33.9375,19.074999,0.0
31.353186,33.9375,19.035,0.0
31.353186,33.9375,18.984999,0.0
25.218882,35.020832,18.984999,0.0
25.218882,35.020832,18.824999,0.0
25.218882,35.020832,17.88,0.0
25.218882,35.020832,18.824999,0.0
25.218882,35.020832,18.755,0.0
25.218882,35.020832,18.68,0.0
25.218882,35.020832,18.414999,0.0
25.218882,35.020832,18.59,0.0
25.218882,35.020832,18.625,0.0
25.218882,35.020832,17.789999,0.0
25.218882,35.020832,18.05,0.0
25.218882,35.020832,17.94,0.0
31.353186,33.5625,17.85,0.0
31.353186,33.5625,17.85,0.0
31.353186,33.5625,17.94,0.0
31.353186,33.5625,19.119999,0.0
31.353186,33.5625,18.925,0.0
31.353186,33.5625,21.449999,0.0
31.353186,33.5625,19.4,0.0
31.353186,33.5625,19.369999,0.0
31.353186,33.5625,19.385,0.0
31.353186,33.5625,19.439999,0.0
31.353186,33.5625,19.475,0.0
31.353186,33.5625,19.455,0.0
31.394917,30.0625,19.395,0.0
31.394917,30.0625,19.355,0.0
31.394917,30.0625,19.305,0.0
31.394917,30.0625,19.234999,0.0
31.394917,30.0625,19.17,0.0
31.394917,30.0625,19.25,0.0
31.394917,30.0625,19.385,0.0
31.394917,30.0625,19.39,0.0
31.394917,30.0625,19.359999,0.0
31.394917,30.0625,19.41,0.0
31.394917,30.0625,19.455,0.0
31.394917,30.0625,19.395,0.0
31.394917,33.770832,19.285,0.0
31.394917,33.770832,18.965,0.0
31.394917,33.770832,18.44,0.0
31.394917,33.770832,18.4,0.0
31.394917,33.770832,18.585,0.0
31.394917,33.770832,18.89,0.0
31.394917,33.770832,23.09,0.0
31.394917,33.770832,23.09,0.0
31.394917,33.770832,23.095,0.0
31.394917,33.770832,19.369999,0.0
31.394917,33.770832,19.365,0.0
31.394917,33.770832,19.095,0.0
25.218882,37.020832,19.529999,0.0
25.218882,37.020832,19.145,0.0
25.218882,37.020832,19.045,0.0
25.218882,37.020832,19.125,0.0
25.218882,37.020832,19.279999,0.0
25.218882,37.020832,19.4,0.0
25.218882,37.020832,19.439999,0.0
25.218882,37.020832,19.529999,0.0
25.218882,37.020832,19.619999,0.0
25.218882,37.020832,19.585,0.0
25.218882,37.020832,19.585,0.0
25.218882,37.020832,19.605,0.0
25.177153,35.270832,19.6,0.0
25.177153,35.270832,19.43,0.0
25.177153,35.270832,19.4,0.0
25.177153,35.270832,19.38,0.0
25.177153,35.270832,19.35,0.0
25.177153,35.270832,19.3,0.0
25.177153,35.270832,19.205,0.0
25.177153,35.270832,19.164999,0.0
25.177153,35.270832,19.335,0.0
25.177153,35.270832,19.31,0.0
25.177153,35.270832,19.25,0.0
25.177153,35.270832,19.16,0.0
25.177153,35.729168,19.145,0.0
25.177153,35.729168,19.205,0.0
25.177153,35.729168,19.295,0.0
25.177153,35.729168,19.225,0.0
25.177153,35.729168,19.49,0.0
25.177153,35.729168,18.545,0.0
25.177153,35.729168,19.574999,0.0
25.177153,35.729168,19.645,0.0
25.177153,35.729168,19.654999,0.0
25.177153,35.729168,19.64,0.0
25.177153,35.729168,19.595,0.0
25.177153,35.729168,19.595,0.0
25.218882,35.854168,19.385,0.0
25.218882,35.854168,19.4,0.0
25.218882,35.854168,19.494999,0.0
25.218882,35.854168,19.555,0.0
25.218882,35.854168,19.5,0.0
25.218882,35.854168,19.475,0.0
25.218882,35.854168,19.645,0.0
25.218882,35.854168,19.335,0.0
25.218882,35.854168,19.189999,0.0
25.218882,35.854168,19.17,0.0
25.218882,35.854168,19.24,0.0
25.218882,35.854168,19.105,0.0
25.218882,36.354168,18.845,0.0
25.218882,36.354168,18.68,0.0
25.218882,36.354168,18.789999,0.0
25.218882,36.354168,18.824999,0.0
25.218882,36.354168,18.734999,0.0
25.218882,36.354168,18.73,0.0
25.218882,36.354168,18.65,0.0
25.218882,36.354168,18.76,0.0
25.218882,36.354168,18.699999,0.0
25.218882,36.354168,18.675,0.0
25.218882,36.354168,19.68,0.0
25.218882,36.354168,19.744999,0.0
31.436646,33.604168,19.715,0.0
31.436646,33.604168,19.025,0.0
31.436646,33.604168,19.17,0.0
31.436646,33.604168,18.9,0.0
31.436646,33.604168,19.09,0.0
31.436646,33.604168,19.189999,0.0
31.436646,33.604168,19.26,0.0
31.436646,33.604168,19.295,0.0
31.436646,33.604168,19.175,0.0
31.436646,33.604168,19.095,0.0
31.436646,33.604168,19.085,0.0
31.436646,33.604168,19.06,0.0
31.561836,34.479168,19.045,0.0
31.561836,34.479168,19.045,0.0
31.561836,34.479168,19.005,0.0
31.561836,34.479168,19.77,0.0
31.561836,34.479168,19.035,0.0
31.561836,34.479168,19.145,0.0
31.561836,34.479168,19.445,0.0
31.561836,34.479168,19.55,0.0
31.561836,34.479168,19.574999,0.0
31.561836,34.479168,19.64,0.0
31.561836,34.479168,19.65,0.0
31.561836,34.479168,19.635,0.0
31.520105,33.229168,19.545,0.0
31.520105,33.229168,19.439999,0.0
31.520105,33.229168,19.435,0.0
31.520105,33.229168,19.965,0.0
31.520105,33.229168,18.65,0.0
31.520105,33.229168,18.555,0.0
31.520105,33.229168,18.369999,0.0
31.520105,33.229168,19.105,0.0
31.520105,33.229168,18.765,0.0
31.520105,33.229168,19.015,0.0
31.520105,33.229168,18.945,0.0
31.520105,33.229168,18.765,0.0
31.561836,30.020834,18.855,0.0
31.561836,30.020834,18.855,0.0
31.561836,30.020834,18.835,0.0
31.561836,30.020834,18.52,0.0
31.561836,30.020834,18.574999,0.0
31.561836,30.020834,18.6,0.0
31.561836,30.020834,18.965,0.0
31.561836,30.020834,18.96,0.0
31.561836,30.020834,19.125,0.0
31.561836,30.020834,18.705,0.0
31.561836,30.020834,19.225,0.0
31.561836,30.020834,19.13,0.0
31.561836,33.270832,18.96,0.0
31.561836,33.270832,18.96,0.0
31.561836,33.270832,18.9,0.0
31.561836,33.270832,19.115,0.0
31.561836,33.270832,19.154999,0.0
31.561836,33.270832,19.14,0.0
31.561836,33.270832,19.255,0.0
31.561836,33.270832,19.145,0.0
31.561836,33.270832,19.105,0.0
31.561836,33.270832,19.119999,0.0
31.561836,33.270832,18.75,0.0
31.561836,33.270832,18.654999,0.0
31.561836,33.729168,18.39,0.0
31.561836,33.729168,18.92,0.0
31.561836,33.729168,18.619999,0.0
31.561836,33.729168,18.74,0.0
31.561836,33.729168,18.77,0.0
31.561836,33.729168,18.789999,0.0
31.561836,33.729168,18.885,0.0
31.561836,33.729168,18.945,0.0
