lat,lon,chlor_a
23.507954,37.895832,0.21123014
23.507954,37.895832,0.20686348
23.507954,37.895832,0.2231755
23.507954,37.895832,0.2444328
23.507954,37.895832,0.2792139
23.507954,37.895832,0.2918742
23.507954,37.895832,0.507336
23.466225,35.479168,0.4680082
23.466225,35.479168,0.45773008
23.466225,35.479168,0.31311384
23.466225,35.479168,0.2655091
23.466225,35.479168,0.26095524
23.466225,35.479168,0.2540977
23.466225,35.479168,0.23796366
23.466225,35.479168,0.22145495
23.466225,35.479168,0.21403001
23.466225,35.479168,0.21658254
23.466225,35.479168,0.2219032
23.466225,35.479168,0.2662535
23.466225,35.979168,0.22190319
23.466225,35.979168,0.19510977
23.466225,35.979168,0.22781467
23.466225,35.979168,0.23129214
23.466225,35.979168,0.23635703
23.466225,35.979168,0.23741065
23.466225,35.979168,0.24357727
23.466225,35.979168,0.23723719
23.466225,35.979168,0.2373003
23.466225,35.979168,0.21860501
23.466225,35.979168,0.2098564
23.466225,35.979168,0.21169314
23.507954,36.729168,0.19968706
23.507954,36.729168,0.19332498
23.507954,36.729168,0.1965093
23.507954,36.729168,0.19564582
23.507954,36.729168,0.25018826
23.507954,36.729168,0.20356321
23.507954,36.729168,0.2048956
23.507954,36.729168,0.21043232
23.507954,36.729168,0.20045216
23.507954,36.729168,0.19494715
23.507954,36.729168,0.21481468
23.507954,36.729168,0.2181783
23.507954,37.229168,0.21656351
23.507954,37.229168,0.21400978
23.507954,37.229168,0.19947211
23.507954,37.229168,0.18997246
23.507954,37.229168,0.19771722
23.507954,37.229168,0.214587
23.507954,37.229168,0.22541934
23.507954,37.229168,0.23100428
23.507954,37.229168,0.42512167
23.507954,37.229168,0.1805501
23.507954,37.229168,0.20346092
23.507954,37.229168,0.2262276
23.466225,37.520832,0.27047423
23.466225,37.520832,0.2492642
23.466225,37.520832,0.24399352
23.466225,37.520832,0.24318726
23.466225,37.520832,0.2201956
23.466225,37.520832,0.22156784
23.466225,37.520832,0.21097156
23.466225,37.520832,0.20000958
23.466225,37.520832,0.19453557
23.466225,37.520832,0.18653432
23.466225,37.520832,0.18253943
23.466225,37.520832,0.20286846
23.466225,37.354168,0.2012154
23.466225,37.354168,0.20333743
23.466225,37.354168,0.22107446
23.466225,37.354168,0.20859858
23.466225,37.354168,0.1994577
23.466225,37.354168,0.20233607
23.466225,37.354168,0.2085477
23.466225,37.354168,0.21104889
23.466225,37.354168,0.22273281
23.466225,37.354168,0.27928507
23.466225,37.354168,0.37302828
23.466225,37.354168,0.24113272
23.466225,38.520832,0.37787828
23.466225,38.520832,0.4309188
23.466225,38.520832,0.19845366
23.466225,38.520832,0.20077756
23.466225,38.520832,0.23753802
23.466225,38.520832,0.21630137
23.466225,38.520832,0.23032454
23.466225,38.520832,0.23193705
23.466225,38.520832,0.22498691
23.466225,38.520832,0.22197743
23.466225,38.520832,0.22527033
23.466225,38.520832,0.22886233
23.466225,36.354168,0.23053326
23.466225,36.354168,0.22866437
23.466225,36.354168,0.23031718
23.466225,36.354168,0.24370666
23.466225,36.354168,0.23457101
23.466225,36.354168,0.23453738
23.466225,36.354168,0.22309607
23.466225,36.354168,0.20333228
23.466225,36.354168,0.20537749
23.466225,36.354168,0.196613
23.466225,36.354168,0.19958645
23.466225,36.354168,0.20147668
23.466225,36.854168,0.19755295
23.466225,36.854168,0.1936594
23.466225,36.854168,0.18679553
23.466225,36.854168,0.19164304
23.466225,36.854168,0.19736515
23.466225,36.854168,0.18761098
23.466225,36.854168,0.20881847
23.466225,36.854168,0.22774278
23.466225,36.854168,0.22425538
23.466225,36.854168,0.21632522
23.466225,36.854168,0.23384961
23.466225,36.854168,0.21625815
23.090654,38.229168,0.20715885
23.090654,38.229168,0.35804507
23.090654,38.229168,0.14544153
23.090654,38.229168,0.19322567
23.090654,38.229168,0.21635292
23.090654,38.229168,0.22768424
23.090654,38.229168,0.3751349
23.090654,38.229168,0.3751349
23.090654,38.229168,0.5428899
23.090654,38.229168,0.5244141
23.090654,38.229168,0.51923937
23.090654,38.229168,0.4184313
31.645296,32.6875,0.3354187
31.645296,32.6875,0.4005284
31.645296,32.6875,0.45265165
31.645296,32.6875,0.43007082
31.645296,32.6875,0.33734158
31.645296,32.6875,0.2737765
31.645296,32.6875,0.21238093
31.645296,32.6875,0.21123493
31.645296,32.6875,0.20453618
31.645296,32.6875,0.20141743
31.645296,32.6875,0.20338474
31.645296,32.6875,0.20483926
31.645296,33.1875,0.19558547
31.645296,33.1875,0.1860079
31.645296,33.1875,0.1860804
31.645296,33.1875,0.18998839
31.645296,33.1875,0.19417605
31.645296,33.1875,0.19731474
31.645296,33.1875,0.19999078
31.645296,33.1875,0.11934416
31.645296,33.1875,0.11358228
31.645296,33.1875,0.55425566
31.645296,33.1875,0.196166
31.645296,33.1875,0.19447789
31.687025,33.229168,0.18000896
31.687025,33.229168,0.18118885
31.687025,33.229168,0.19177109
31.687025,33.229168,0.19558641
31.687025,33.229168,0.19578649
31.687025,33.229168,0.19497626
31.687025,33.229168,0.19565836
31.687025,33.229168,0.2005497
31.687025,33.229168,0.1956889
31.687025,33.229168,0.19724877
31.687025,33.229168,0.19967346
31.687025,33.229168,0.19971208
31.687025,33.770832,0.19183503
31.687025,33.770832,0.4289889
31.687025,33.770832,0.199683
31.687025,33.770832,0.1987758
31.687025,33.770832,0.19570787
31.687025,33.770832,0.19931324
31.687025,33.770832,0.20011297
31.687025,33.770832,0.19828273
31.687025,33.770832,0.19949585
31.687025,33.770832,0.19744942
31.687025,33.770832,0.19181466
31.687025,33.770832,0.19239146
31.687025,34.229168,0.21499239
31.687025,34.229168,0.25449044
31.687025,34.229168,0.30607188
31.687025,34.229168,0.19527636
31.687025,34.229168,0.20380844
31.687025,34.229168,0.19858457
31.687025,34.229168,0.21094759
31.687025,34.229168,0.33356118
31.687025,34.229168,0.22994465
31.687025,34.229168,0.20950846
31.687025,34.229168,0.20652281
31.687025,34.229168,0.20536041
31.603565,33.229168,0.20076287
31.603565,33.229168,0.19482522
31.603565,33.229168,0.1964076
31.603565,33.229168,0.19563687
31.603565,33.229168,0.19815612
31.603565,33.229168,0.19568452
31.603565,33.229168,0.19529022
31.603565,33.229168,0.20186111
31.603565,33.229168,0.19808623
31.603565,33.229168,0.36566448
31.603565,33.229168,0.19495821
31.603565,33.229168,0.196623
31.603565,33.729168,0.19718508
31.603565,33.729168,0.19555548
31.603565,33.729168,0.1948336
31.603565,33.729168,0.19942643
31.603565,33.729168,0.1995151
31.603565,33.729168,0.20578891
31.603565,33.729168,0.21581224
31.603565,33.729168,0.21859917
31.603565,33.729168,0.21369848
31.603565,33.729168,0.2084825
31.603565,33.729168,0.20985034
31.603565,33.729168,0.35894355
31.603565,32.895832,0.41860306
31.603565,32.895832,0.19440116
31.603565,32.895832,0.22697939
31.603565,32.895832,0.19634221
31.603565,32.895832,0.20189977
31.603565,32.895832,0.19694813
31.603565,32.895832,0.19925788
31.603565,32.895832,0.19714206
31.603565,32.895832,0.19896363
31.603565,32.895832,0.20076399
31.603565,32.895832,0.20280764
31.603565,32.895832,0.20683116
31.645296,34.020832,0.21595122
31.645296,34.020832,0.21524058
31.645296,34.020832,0.20917009
31.645296,34.020832,0.21107735
31.645296,34.020832,0.24656908
31.645296,34.020832,0.45413715
31.645296,34.020832,0.27601397
31.645296,34.020832,0.39339566
31.645296,34.020832,0.51949966
31.645296,34.020832,0.113587156
31.645296,34.020832,0.20537719
31.645296,34.020832,0.33091816
31.603565,30.145834,0.52540517
31.603565,30.145834,0.24918245
31.603565,30.145834,0.22768423
31.603565,30.145834,0.545447
31.603565,30.145834,0.39667675
31.603565,30.145834,0.434954
31.603565,30.145834,0.44659862
31.603565,30.145834,0.19970074
31.603565,30.145834,0.19915113
31.603565,30.145834,0.19755046
31.603565,30.145834,0.32549962
31.603565,30.145834,0.18829823
31.770485,33.8125,0.18993081
31.770485,33.8125,0.19035378
31.770485,33.8125,0.18792896
31.770485,33.8125,0.18384911
31.770485,33.8125,0.18422836
31.770485,33.8125,0.1857279
31.770485,33.8125,0.18603869
31.770485,33.8125,0.1844028
31.770485,33.8125,0.17826784
31.770485,33.8125,0.17856461
31.770485,33.8125,0.18006578
31.770485,33.8125,0.18153957
31.770485,34.395832,0.41405722
31.770485,34.395832,0.18930708
31.770485,34.395832,0.52358484
31.770485,34.395832,0.11078985
31.770485,34.395832,0.11060263
31.770485,34.395832,0.10085179
31.770485,34.395832,0.14621249
31.770485,34.395832,0.14828593
31.770485,34.395832,0.14867318
31.770485,34.395832,0.46468583
31.770485,34.395832,0.55270195
31.770485,34.395832,0.48548985
31.728756,32.4375,0.3640733
31.728756,32.4375,0.45118463
31.728756,32.4375,0.36768413
31.728756,32.4375,0.18889697
31.728756,32.4375,0.191779
31.728756,32.4375,0.33675683
31.728756,32.4375,0.1900354
31.728756,32.4375,0.2643489
31.728756,32.4375,0.2888105
31.728756,32.4375,0.2574658
31.728756,32.4375,0.21166435
31.728756,32.4375,0.21165241
31.770485,32.645832,0.21155573
31.770485,32.645832,0.19628663
31.770485,32.645832,0.1943179
31.770485,32.645832,0.19429956
31.770485,32.645832,0.19242072
31.770485,32.645832,0.18990785
31.770485,32.645832,0.18850113
31.770485,32.645832,0.18409298
31.770485,32.645832,0.19342226
31.770485,32.645832,0.1947314
31.770485,32.645832,0.19252999
31.770485,32.645832,0.19256519
31.770485,33.145832,0.19392557
31.770485,33.145832,0.1915859
31.770485,33.145832,0.19421607
31.770485,33.145832,0.18074012
31.770485,33.145832,0.18672237
31.770485,33.145832,0.18864433
31.770485,33.145832,0.18667968
31.770485,33.145832,0.1897411
31.770485,33.145832,0.19684009
31.770485,33.145832,0.20169319
31.770485,33.145832,0.19667035
31.770485,33.145832,0.36435834
31.728756,32.645832,0.31063658
31.728756,32.645832,0.19628583
31.728756,32.645832,0.21635294
31.728756,32.645832,0.1904386
31.728756,32.645832,0.18651217
31.728756,32.645832,0.18530767
31.728756,32.645832,0.18551491
31.728756,32.645832,0.18112512
31.728756,32.645832,0.21688001
31.728756,32.645832,0.2717371
31.728756,32.645832,0.3497241
31.728756,32.645832,0.46246147
31.687025,30.020834,0.099313594
31.687025,30.020834,0.099835984
31.687025,30.020834,0.100928925
31.687025,30.020834,0.19298327
31.687025,30.020834,0.22387631
31.687025,30.020834,0.19189145
31.687025,30.020834,0.37489396
31.687025,30.020834,0.3750743
31.687025,30.020834,0.51135033
31.687025,30.020834,0.461611
31.687025,30.020834,0.48026764
31.687025,30.020834,0.25984976
31.687025,32.729168,0.3000121
31.687025,32.729168,0.29953542
31.687025,32.729168,0.2752578
31.687025,32.729168,0.24176912
31.687025,32.729168,0.21516718
31.687025,32.729168,0.20918702
31.687025,32.729168,0.20123436
31.687025,32.729168,0.19202143
31.687025,32.729168,0.19161701
31.687025,32.729168,0.28783596
31.687025,32.729168,0.17671438
31.687025,32.729168,0.24506226
31.728756,32.770832,0.21891041
31.728756,32.770832,0.21106355
31.728756,32.770832,0.20349362
31.728756,32.770832,0.19919693
31.728756,32.770832,0.19906846
31.728756,32.770832,0.2002164
31.728756,32.770832,0.19876148
31.728756,32.770832,0.19320354
31.728756,32.770832,0.19766401
31.728756,32.770832,0.19600055
31.728756,32.770832,0.1874995
31.728756,32.770832,0.17891963
31.728756,33.3125,0.19063886
31.728756,33.3125,0.18985198
31.728756,33.3125,0.19277588
31.728756,33.3125,0.19101788
31.728756,33.3125,0.19057602
31.728756,33.3125,0.19592042
31.728756,33.3125,0.20236509
31.728756,33.3125,0.2020407
31.728756,33.3125,0.2000388
31.728756,33.3125,0.20257351
31.728756,33.3125,0.2000275
31.728756,33.3125,0.19514708
31.728756,33.770832,0.19170517
31.728756,33.770832,0.191161
31.728756,33.770832,0.19021985
31.728756,33.770832,0.24410686
31.728756,33.770832,0.29511297
31.728756,33.770832,0.36807817
31.728756,33.770832,0.26995465
31.728756,33.770832,0.42044947
31.728756,33.770832,0.37617
31.728756,33.770832,0.42144108
31.728756,33.770832,0.48757666
31.728756,33.770832,0.52365106
31.353186,33.9375,0.44431153
31.353186,33.9375,0.5330545
31.353186,33.9375,0.4842055
31.353186,33.9375,0.5172181
31.353186,33.9375,0.4643289
31.353186,33.9375,0.45999667
31.353186,33.9375,0.5523878
31.353186,33.9375,0.2695562
31.353186,33.9375,0.27108803
31.353186,33.9375,0.52287245
31.353186,33.9375,0.26946896
31.353186,33.9375,0.26108366
25.218882,35.020832,0.25275034
25.218882,35.020832,0.24346024
25.218882,35.020832,0.23937577
25.218882,35.020832,0.237819
25.218882,35.020832,0.22963408
25.218882,35.020832,0.2099325
25.218882,35.020832,0.1897297
25.218882,35.020832,0.18978645
25.218882,35.020832,0.19559225
25.218882,35.020832,0.1979991
25.218882,35.020832,0.20759442
25.218882,35.020832,0.54951054
31.353186,33.5625,0.5325362
31.353186,33.5625,0.19909586
31.353186,33.5625,0.49627438
31.353186,33.5625,0.20868944
31.353186,33.5625,0.22294661
31.353186,33.5625,0.24508595
31.353186,33.5625,0.23923838
31.353186,33.5625,0.27114683
31.353186,33.5625,0.35523772
31.353186,33.5625,0.4326257
31.353186,33.5625,0.44707483
31.353186,33.5625,0.15650454
31.394917,30.0625,0.18974142
31.394917,30.0625,0.48672527
31.394917,30.0625,0.49334076
31.394917,30.0625,0.47033307
31.394917,30.0625,0.44525108
31.394917,30.0625,0.55350244
31.394917,30.0625,0.39651325
31.394917,30.0625,0.36980423
31.394917,30.0625,0.37282234
31.394917,30.0625,0.37576732
31.394917,30.0625,0.31907472
31.394917,30.0625,0.2979098
31.394917,33.770832,0.41866258
31.394917,33.770832,0.42649302
31.394917,33.770832,0.3661302
31.394917,33.770832,0.34747648
31.394917,33.770832,0.4097483
31.394917,33.770832,0.4755702
31.394917,33.770832,0.15651922
31.394917,33.770832,0.19656374
31.394917,33.770832,0.19971368
31.394917,33.770832,0.248384
31.394917,33.770832,0.20851806
31.394917,33.770832,0.24049348
25.218882,37.020832,0.26680574
25.218882,37.020832,0.37168938
25.218882,37.020832,0.26478505
25.218882,37.020832,0.2647367
25.218882,37.020832,0.27485323
25.218882,37.020832,0.27123797
25.218882,37.020832,0.26133463
25.218882,37.020832,0.24793251
25.218882,37.020832,0.23980463
25.218882,37.020832,0.2371687
25.218882,37.020832,0.23874655
25.218882,37.020832,0.23543818
25.177153,35.270832,0.19262739
25.177153,35.270832,0.2564081
25.177153,35.270832,0.19153672
25.177153,35.270832,0.19687586
25.177153,35.270832,0.20391512
25.177153,35.270832,0.20042284
25.177153,35.270832,0.19758187
25.177153,35.270832,0.19756955
25.177153,35.270832,0.19855651
25.177153,35.270832,0.19616568
25.177153,35.270832,0.18313575
25.177153,35.270832,0.17422175
25.177153,35.729168,0.1772218
25.177153,35.729168,0.19816214
25.177153,35.729168,0.20281206
25.177153,35.729168,0.2558116
25.177153,35.729168,0.24154335
25.177153,35.729168,0.19849306
25.177153,35.729168,0.20962466
25.177153,35.729168,0.19475074
25.177153,35.729168,0.18593825
25.177153,35.729168,0.17900842
25.177153,35.729168,0.18411568
25.177153,35.729168,0.18852979
25.218882,35.854168,0.18278545
25.218882,35.854168,0.18341693
25.218882,35.854168,0.19523478
25.218882,35.854168,0.1986666
25.218882,35.854168,0.18076445
25.218882,35.854168,0.16914828
25.218882,35.854168,0.18499334
25.218882,35.854168,0.20877312
25.218882,35.854168,0.21230194
25.218882,35.854168,0.2418926
25.218882,35.854168,0.20886719
25.218882,35.854168,0.2048002
25.218882,36.354168,0.20395692
25.218882,36.354168,0.204695
25.218882,36.354168,0.20050932
25.218882,36.354168,0.19732575
25.218882,36.354168,0.19890185
25.218882,36.354168,0.20010118
25.218882,36.354168,0.1995812
25.218882,36.354168,0.19951339
25.218882,36.354168,0.19563231
25.218882,36.354168,0.17445183
25.218882,36.354168,0.20352447
25.218882,36.354168,0.21395132
31.436646,33.604168,0.2902025
31.436646,33.604168,0.44046196
31.436646,33.604168,0.3933313
31.436646,33.604168,0.20917417
31.436646,33.604168,0.20661138
31.436646,33.604168,0.21086943
31.436646,33.604168,0.27247784
31.436646,33.604168,0.3342876
31.436646,33.604168,0.37408155
31.436646,33.604168,0.42779678
31.436646,33.604168,0.49954706
31.436646,33.604168,0.49387604
31.561836,34.479168,0.40803608
31.561836,34.479168,0.11865596
31.561836,34.479168,0.1551645
31.561836,34.479168,0.29130334
31.561836,34.479168,0.52859294
31.561836,34.479168,0.20713748
31.561836,34.479168,0.47495875
31.561836,34.479168,0.4191797
31.561836,34.479168,0.38655907
31.561836,34.479168,0.36964604
31.561836,34.479168,0.31525326
31.561836,34.479168,0.2354411
31.520105,33.229168,0.25065804
31.520105,33.229168,0.24988848
31.520105,33.229168,0.25162002
31.520105,33.229168,0.25565153
31.520105,33.229168,0.25263226
31.520105,33.229168,0.23021826
31.520105,33.229168,0.22667646
31.520105,33.229168,0.21247493
31.520105,33.229168,0.20076558
31.520105,33.229168,0.22760086
31.520105,33.229168,0.20174423
31.520105,33.229168,0.54530597
31.561836,30.020834,0.118652776
31.561836,30.020834,0.49573183
31.561836,30.020834,0.49955243
31.561836,30.020834,0.5180723
31.561836,30.020834,0.518835
31.561836,30.020834,0.49748394
31.561836,30.020834,0.41623917
31.561836,30.020834,0.39532262
31.561836,30.020834,0.3208494
31.561836,30.020834,0.25223845
31.561836,30.020834,0.2130063
31.561836,30.020834,0.2048998
31.561836,33.270832,0.19982901
31.561836,33.270832,0.20324393
31.561836,33.270832,0.2046151
31.561836,33.270832,0.20706561
31.561836,33.270832,0.2058247
31.561836,33.270832,0.20244184
31.561836,33.270832,0.20003343
31.561836,33.270832,0.1994525
31.561836,33.270832,0.20727737
31.561836,33.270832,0.19619927
31.561836,33.270832,0.2020906
31.561836,33.270832,0.21277566
31.561836,33.729168,0.20456389
31.561836,33.729168,0.20014338
31.561836,33.729168,0.20103821
31.561836,33.729168,0.25319317
31.561836,33.729168,0.20255479
31.561836,33.729168,0.3133245
31.561836,33.729168,0.3740135
31.561836,33.729168,0.31932235
31.561836,33.729168,0.2757951
31.561836,33.729168,0.21556777
31.561836,33.729168,0.20288916
31.561836,33.729168,0.21616255
31.478376,33.729168,0.22006293
31.478376,33.729168,0.21656567
31.478376,33.729168,0.22316724
31.478376,33.729168,0.23480226
31.478376,33.729168,0.2537499
31.478376,33.729168,0.30590513
31.478376,33.729168,0.358934
31.478376,33.729168,0.30520108
31.478376,33.729168,0.46736535
31.478376,33.729168,0.30527088
31.478376,33.729168,0.14522325
31.478376,33.729168,0.1772893
31.436646,30.104166,0.3757871
31.436646,30.104166,0.41666695
31.436646,30.104166,0.48640072
31.436646,30.104166,0.47504914
31.436646,30.104166,0.5534102
31.436646,30.104166,0.54515266
31.436646,30.104166,0.48673785
31.436646,30.104166,0.41245154
31.436646,30.104166,0.36843044
31.436646,30.104166,0.3846288
31.436646,30.104166,0.32680225
31.436646,30.104166,0.3195486
31.478376,33.395832,0.35590595
31.478376,33.395832,0.19867834
31.478376,33.395832,0.47938555
31.478376,33.395832,0.21493864
31.478376,33.395832,0.21915624
31.478376,33.395832,0.2071969
31.478376,33.395832,0.2040514
31.478376,33.395832,0.21282654
31.478376,33.395832,0.22382915
31.478376,33.395832,0.22636893
31.478376,33.395832,0.21755354
31.478376,33.395832,0.21532397
31.520105,34.0625,0.23400989
31.520105,34.0625,0.31182283
31.520105,34.0625,0.39676076
31.520105,34.0625,0.45122415
31.520105,34.0625,0.53316295
31.520105,34.0625,0.40346134
31.520105,34.0625,0.402691
31.520105,34.0625,0.122421935
31.520105,34.0625,0.17044428
31.520105,34.0625,0.26665935
31.520105,34.0625,0.4296824
31.520105,34.0625,0.53641236
31.478376,33.0625,0.40643665
31.478376,33.0625,0.4341303
31.478376,33.0625,0.41101724
31.478376,33.0625,0.39228487
31.478376,33.0625,0.38487688
31.478376,33.0625,0.40166804
31.478376,33.0625,0.42040005
31.478376,33.0625,0.37048867
31.478376,33.0625,0.4058921
31.478376,33.0625,0.20789365
31.478376,33.0625,0.5307458
31.478376,33.0625,0.17935473
31.937405,32.979168,0.1870067
31.937405,32.979168,0.18521081
31.937405,32.979168,0.17259905
31.937405,32.979168,0.16272716
31.937405,32.979168,0.17156677
31.937405,32.979168,0.18041115
31.937405,32.979168,0.18799815
31.937405,32.979168,0.1888451
31.937405,32.979168,0.18600245
31.937405,32.979168,0.18192029
31.937405,32.979168,0.18094
31.937405,32.979168,0.17926913
31.937405,33.479168,0.17902161
31.937405,33.479168,0.18153055
31.937405,33.479168,0.18863013
31.937405,33.479168,0.19131753
31.937405,33.479168,0.19218874
31.937405,33.479168,0.19047748
31.937405,33.479168,0.18963218
31.937405,33.479168,0.18916884
31.937405,33.479168,0.18975617
31.937405,33.479168,0.20356502
31.937405,33.479168,0.20114882
31.937405,33.479168,0.20242484
31.937405,33.979168,0.21416883
31.937405,33.979168,0.21080878
31.937405,33.979168,0.1864671
31.937405,33.979168,0.17417338
31.937405,33.979168,0.17535512
31.937405,33.979168,0.17297001
31.937405,33.979168,0.17310333
31.937405,33.979168,0.13222358
31.937405,33.979168,0.1634812
31.937405,33.979168,0.20364092
31.937405,33.979168,0.21684934
31.937405,33.979168,0.20418587
31.937405,31.770834,0.17505746
31.937405,31.770834,0.16606642
31.937405,31.770834,0.16349791
31.937405,31.770834,0.15751792
31.937405,31.770834,0.16782133
31.937405,31.770834,0.15250844
31.937405,31.770834,0.14104915
31.937405,31.770834,0.1297242
31.937405,31.770834,0.12267645
31.937405,31.770834,0.14180367
31.937405,31.770834,0.1738257
31.937405,31.770834,0.16123903
31.937405,32.270832,0.16684768
31.937405,32.270832,0.17152134
31.937405,32.270832,0.17420891
31.937405,32.270832,0.17595242
31.937405,32.270832,0.17800944
31.937405,32.270832,0.18069872
31.937405,32.270832,0.18239625
31.937405,32.270832,0.18255614
31.937405,32.270832,0.18308438
31.937405,32.270832,0.180899
31.937405,32.270832,0.1764233
31.937405,32.270832,0.17375489
31.937405,34.145832,0.1729561
31.937405,34.145832,0.17450882
31.937405,34.145832,0.2454802
31.937405,34.145832,0.1583931
31.937405,34.145832,0.20418136
31.937405,34.145832,0.23696564
31.937405,34.145832,0.23051241
31.937405,34.145832,0.2258974
31.937405,34.145832,0.27108866
31.937405,34.145832,0.25696763
31.937405,34.145832,0.20804875
31.937405,34.145832,0.19657151
31.895676,31.854166,0.19739868
31.895676,31.854166,0.19966562
31.895676,31.854166,0.19077803
31.895676,31.854166,0.18146618
31.895676,31.854166,0.17027369
31.895676,31.854166,0.14837462
31.895676,31.854166,0.20997511
31.895676,31.854166,0.15199003
31.895676,31.854166,0.16540992
31.895676,31.854166,0.17091708
31.895676,31.854166,0.1743622
31.895676,31.854166,0.1776349
31.895676,32.354168,0.1807256
31.895676,32.354168,0.1801712
31.895676,32.354168,0.17971323
31.895676,32.354168,0.18405339
31.895676,32.354168,0.18694182
31.895676,32.354168,0.18896343
31.895676,32.354168,0.19198187
31.895676,32.354168,0.19476017
31.895676,32.354168,0.19360913
31.895676,32.354168,0.23467141
31.895676,32.354168,0.29889587
31.895676,32.354168,0.06243124
31.937405,34.3125,0.30144662
31.937405,34.3125,0.2712337
31.937405,34.3125,0.37328833
31.937405,34.3125,0.44919258
31.937405,34.3125,0.44826582
31.937405,34.3125,0.38682467
31.937405,34.3125,0.3837525
31.937405,34.3125,0.4378379
31.937405,34.3125,0.4403276
31.937405,34.3125,0.102547154
31.937405,34.3125,0.0925088
31.937405,34.3125,0.083415605
31.895676,30.145834,0.06201751
31.895676,30.145834,0.05336016
31.895676,30.145834,0.22481473
31.895676,30.145834,0.048895545
31.895676,30.145834,0.23495005
31.895676,30.145834,0.23189604
31.895676,30.145834,0.23229691
31.895676,30.145834,0.25618374
31.895676,30.145834,0.18277447
31.895676,30.145834,0.14259174
31.895676,30.145834,0.16253978
31.895676,30.145834,0.18297496
31.895676,31.1875,0.17696373
31.895676,31.1875,0.18272834
31.895676,31.1875,0.20764609
31.895676,31.1875,0.2155782
31.895676,31.1875,0.1591743
31.895676,31.1875,0.15405053
31.895676,31.1875,0.15367179
31.895676,31.1875,0.16729909
31.895676,31.1875,0.14831062
31.895676,31.1875,0.14287809
31.895676,31.1875,0.13938008
31.895676,31.1875,0.13287392
31.979136,32.020832,0.12468254
31.979136,32.020832,0.123358
31.979136,32.020832,0.10907052
31.979136,32.020832,0.10972333
31.979136,32.020832,0.111288264
31.979136,32.020832,0.15896216
31.979136,32.020832,0.15892804
31.979136,32.020832,0.16137174
31.979136,32.020832,0.16442457
31.979136,32.020832,0.16906783
31.979136,32.020832,0.17577644
31.979136,32.020832,0.17041343
31.979136,32.520832,0.17579703
31.979136,32.520832,0.17467137
31.979136,32.520832,0.17691071
31.979136,32.520832,0.17497292
31.979136,32.520832,0.16914539
31.979136,32.520832,0.16679035
31.979136,32.520832,0.17046261
31.979136,32.520832,0.16308644
31.979136,32.520832,0.17839858
31.979136,32.520832,0.18178175
31.979136,32.520832,0.1807764
31.979136,32.520832,0.18225814
31.979136,31.8125,0.15898074
31.979136,31.8125,0.18433769
31.979136,31.8125,0.18779114
31.979136,31.8125,0.15551177
31.979136,31.8125,0.2960463
31.979136,31.8125,0.07397688
31.979136,31.8125,0.09035276
31.979136,31.8125,0.09048676
31.979136,31.8125,0.10250876
31.979136,31.8125,0.10891749
31.979136,31.8125,0.12507401
31.979136,31.8125,0.12237219
31.979136,30.6875,0.12695748
31.979136,30.6875,0.1256485
31.979136,30.6875,0.1273368
31.979136,30.6875,0.12842165
31.979136,30.6875,0.12048214
31.979136,30.6875,0.17231582
31.979136,30.6875,0.17265896
31.979136,30.6875,0.1732924
31.979136,30.6875,0.1581614
31.979136,30.6875,0.14184946
31.979136,30.6875,0.14968772
31.979136,30.6875,0.14511532
31.979136,31.354166,0.13965008
31.979136,31.354166,0.14338893
31.979136,31.354166,0.15017536
31.979136,31.354166,0.15031219
31.979136,31.354166,0.14611681
31.979136,31.354166,0.14147434
31.979136,31.354166,0.14214948
31.979136,31.354166,0.14840613
31.979136,31.354166,0.18654615
31.979136,31.354166,0.16035488
31.979136,31.354166,0.15982279
31.979136,31.354166,0.23454924
31.979136,34.520832,0.25031367
31.979136,34.520832,0.28455812
31.979136,34.520832,0.3185892
31.979136,34.520832,0.38734788
31.979136,34.520832,0.5136362
31.979136,34.520832,0.092487186
31.979136,34.520832,0.09877254
31.979136,34.520832,0.100064866
31.979136,34.520832,0.062005237
31.979136,34.520832,0.10250876
31.979136,34.520832,0.10891748
31.979136,34.520832,0.125074
31.937405,30.645834,0.12237218
31.937405,30.645834,0.19770043
31.937405,30.645834,0.36859646
31.937405,30.645834,0.18305023
31.937405,30.645834,0.19871366
31.937405,30.645834,0.15071797
31.937405,30.645834,0.1570371
31.937405,30.645834,0.16257666
31.937405,30.645834,0.17329241
31.937405,30.645834,0.18297496
31.937405,30.645834,0.15819444
31.937405,30.645834,0.16839215
31.937405,31.270834,0.16812696
31.937405,31.270834,0.15835384
31.937405,31.270834,0.14686956
31.937405,31.270834,0.15439123
31.937405,31.270834,0.27176303
31.937405,31.270834,0.27955458
31.937405,31.270834,0.17132413
31.937405,31.270834,0.1862912
31.937405,31.270834,0.17596982
31.937405,31.270834,0.17926748
31.937405,31.270834,0.18095002
31.937405,31.270834,0.1794586
31.979136,33.354168,0.1821701
31.979136,33.354168,0.18041593
31.979136,33.354168,0.18386282
31.979136,33.354168,0.18668623
31.979136,33.354168,0.19018736
31.979136,33.354168,0.19262734
31.979136,33.354168,0.19106853
31.979136,33.354168,0.1884021
31.979136,33.354168,0.1856707
31.979136,33.354168,0.18451841
31.979136,33.354168,0.25182152
31.979136,33.354168,0.1857895
31.979136,33.854168,0.19278562
31.979136,33.854168,0.19991979
31.979136,33.854168,0.20130387
31.979136,33.854168,0.21407253
